ip,app,device,os,channel,click_hour,click_time
10.0.6.6,com.news.app,desktop,Windows,organic,13,2025-01-01 21:06:29
10.0.30.1,com.shopping.app,desktop,iOS,organic,14,2025-01-01 19:14:54
10.0.16.4,com.android.chrome,mobile,iOS,organic,17,2025-01-01 22:02:50
10.0.42.7,com.android.chrome,mobile,iOS,organic,14,2025-01-01 18:19:20
10.0.10.5,com.android.chrome,desktop,iOS,organic,7,2025-01-02 03:39:00
10.0.13.1,com.news.app,mobile,iOS,organic,15,2025-01-01 13:39:50
10.0.3.3,com.shopping.app,mobile,iOS,organic,12,2025-01-01 13:39:55
10.0.45.6,com.shopping.app,mobile,Android,organic,8,2025-01-01 22:04:00
10.0.31.9,com.android.chrome,desktop,Android,organic,0,2025-01-01 23:56:16
10.0.31.7,com.news.app,mobile,iOS,organic,8,2025-01-02 02:44:38
10.0.38.8,com.android.chrome,desktop,Windows,organic,14,2025-01-01 19:16:33
10.0.4.9,com.android.chrome,mobile,Android,organic,18,2025-01-01 23:01:00
10.0.49.5,com.android.chrome,mobile,Android,organic,17,2025-01-01 23:01:15
10.0.7.5,com.android.chrome,mobile,Android,organic,6,2025-01-01 21:09:18
10.0.16.1,com.shopping.app,mobile,iOS,organic,5,2025-01-01 18:21:10
10.0.17.1,com.news.app,desktop,Android,organic,16,2025-01-01 18:21:20
10.0.6.4,com.news.app,desktop,Android,organic,8,2025-01-01 21:09:57
10.0.20.8,com.news.app,mobile,Windows,organic,8,2025-01-01 17:25:30
10.0.5.8,com.news.app,desktop,Android,organic,0,2025-01-01 19:18:01
10.0.28.6,com.android.chrome,mobile,Android,organic,6,2025-01-02 00:55:24
10.0.2.7,com.shopping.app,desktop,iOS,organic,6,2025-01-01 18:22:10
10.0.17.2,com.android.chrome,desktop,Android,organic,7,2025-01-01 16:29:52
10.0.34.7,com.android.chrome,desktop,Windows,organic,10,2025-01-02 03:45:00
10.0.25.2,com.news.app,desktop,Android,organic,17,2025-01-01 17:26:24
10.0.6.4,com.shopping.app,desktop,iOS,organic,17,2025-01-02 00:56:49
10.0.15.9,com.android.chrome,desktop,Windows,organic,19,2025-01-01 22:08:12
10.0.33.8,com.news.app,mobile,Android,organic,10,2025-01-01 23:04:45
10.0.46.8,com.shopping.app,mobile,Windows,organic,15,2025-01-01 17:27:00
10.0.11.8,com.android.chrome,mobile,Android,organic,11,2025-01-01 20:16:12
10.0.27.2,com.android.chrome,mobile,Windows,organic,4,2025-01-02 00:01:52
10.0.35.5,com.news.app,desktop,Android,organic,5,2025-01-01 20:16:36
10.0.26.6,com.shopping.app,mobile,iOS,organic,8,2025-01-02 03:48:00
10.0.16.7,com.android.chrome,mobile,Android,organic,21,2025-01-01 20:17:00
10.0.36.9,com.news.app,mobile,Android,organic,15,2025-01-02 03:48:40
10.0.37.5,com.news.app,desktop,Windows,organic,8,2025-01-01 15:35:09
10.0.7.1,com.shopping.app,mobile,Windows,organic,15,2025-01-01 15:35:16
10.0.16.7,com.shopping.app,mobile,Windows,organic,14,2025-01-01 14:38:54
10.0.29.7,com.shopping.app,desktop,Windows,organic,4,2025-01-01 19:21:30
10.0.8.7,com.shopping.app,mobile,Android,organic,9,2025-01-01 14:39:06
10.0.33.4,com.android.chrome,desktop,iOS,organic,16,2025-01-01 16:32:16
10.0.2.1,com.news.app,desktop,iOS,organic,5,2025-01-01 17:28:57
10.0.2.5,com.shopping.app,mobile,Windows,organic,18,2025-01-02 00:05:04
10.0.23.5,com.news.app,desktop,Android,organic,19,2025-01-02 00:05:20
10.0.22.8,com.shopping.app,desktop,Android,organic,17,2025-01-01 21:15:48
10.0.25.8,com.news.app,mobile,Android,organic,6,2025-01-02 01:59:06
10.0.47.5,com.news.app,mobile,Windows,organic,13,2025-01-02 02:56:02
10.0.11.1,com.android.chrome,mobile,Windows,organic,15,2025-01-01 19:23:09
10.0.17.2,com.shopping.app,mobile,Windows,organic,18,2025-01-02 00:06:40
10.0.31.7,com.shopping.app,mobile,Android,organic,6,2025-01-01 22:13:34
10.0.43.2,com.android.chrome,desktop,Windows,organic,17,2025-01-01 21:17:06
10.0.18.2,com.news.app,desktop,iOS,organic,8,2025-01-01 14:40:18
10.0.5.5,com.news.app,mobile,Android,organic,13,2025-01-01 15:37:08
10.0.3.7,com.shopping.app,desktop,Android,organic,15,2025-01-02 02:58:15
10.0.13.1,com.shopping.app,desktop,iOS,organic,16,2025-01-01 17:30:54
10.0.19.7,com.news.app,desktop,iOS,organic,8,2025-01-01 20:21:24
10.0.20.7,com.android.chrome,mobile,Windows,organic,13,2025-01-01 19:24:48
10.0.38.3,com.news.app,desktop,Windows,organic,8,2025-01-01 14:40:54
10.0.38.4,com.news.app,mobile,Windows,organic,23,2025-01-01 23:12:30
10.0.14.9,com.shopping.app,desktop,Windows,organic,17,2025-01-02 01:06:27
10.0.23.6,com.android.chrome,desktop,Windows,organic,10,2025-01-01 20:22:24
10.0.18.9,com.news.app,mobile,Windows,organic,18,2025-01-02 03:57:40
10.0.27.9,com.news.app,desktop,Android,organic,15,2025-01-01 15:38:18
10.0.10.6,com.shopping.app,desktop,Windows,organic,19,2025-01-01 14:41:30
10.0.44.7,com.news.app,mobile,Android,organic,7,2025-01-01 22:17:04
10.0.44.1,com.news.app,mobile,iOS,organic,8,2025-01-02 03:59:00
10.0.19.4,com.shopping.app,desktop,iOS,organic,6,2025-01-02 03:02:22
10.0.2.1,com.news.app,desktop,iOS,organic,9,2025-01-01 18:29:50
10.0.38.1,com.shopping.app,mobile,Windows,organic,9,2025-01-01 13:45:00
10.0.39.1,com.android.chrome,desktop,iOS,organic,14,2025-01-02 02:06:18
10.0.13.6,com.news.app,desktop,Android,organic,11,2025-01-01 14:42:12
10.0.13.3,com.android.chrome,desktop,Windows,organic,15,2025-01-01 19:27:33
10.0.45.4,com.android.chrome,mobile,iOS,organic,8,2025-01-02 00:13:04
10.0.34.3,com.shopping.app,desktop,Android,organic,7,2025-01-01 16:36:40
10.0.24.5,com.android.chrome,desktop,Windows,organic,9,2025-01-02 04:02:00
10.0.49.5,com.android.chrome,mobile,iOS,organic,10,2025-01-02 02:08:06
10.0.25.6,com.android.chrome,mobile,Android,organic,10,2025-01-01 18:31:20
10.0.25.8,com.news.app,mobile,iOS,organic,19,2025-01-02 01:11:33
10.0.5.4,com.shopping.app,desktop,Windows,organic,8,2025-01-01 22:20:20
10.0.20.1,com.news.app,desktop,iOS,organic,9,2025-01-02 01:12:07
10.0.39.8,com.news.app,desktop,Android,organic,7,2025-01-01 16:37:36
10.0.29.1,com.android.chrome,mobile,Android,organic,9,2025-01-01 20:26:36
10.0.49.7,com.shopping.app,desktop,Android,organic,10,2025-01-01 19:29:34
10.0.22.9,com.android.chrome,mobile,iOS,organic,13,2025-01-01 17:35:15
10.0.17.3,com.shopping.app,desktop,Windows,organic,8,2025-01-01 23:19:00
10.0.33.4,com.news.app,mobile,Android,organic,8,2025-01-01 23:19:15
10.0.6.4,com.shopping.app,desktop,iOS,organic,15,2025-01-01 23:19:30
10.0.6.9,com.shopping.app,mobile,iOS,organic,19,2025-01-02 03:09:01
10.0.10.7,com.shopping.app,desktop,Windows,organic,6,2025-01-01 13:46:40
10.0.33.5,com.shopping.app,desktop,Windows,organic,7,2025-01-01 14:44:06
10.0.28.3,com.news.app,mobile,Android,organic,6,2025-01-02 03:09:58
10.0.17.7,com.shopping.app,desktop,Android,organic,15,2025-01-01 16:39:04
10.0.6.7,com.android.chrome,desktop,Android,organic,7,2025-01-01 17:36:36
10.0.46.1,com.android.chrome,mobile,Windows,organic,13,2025-01-02 03:10:55
10.0.20.1,com.android.chrome,desktop,Windows,organic,7,2025-01-01 15:42:02
10.0.13.7,com.android.chrome,mobile,Android,organic,17,2025-01-01 18:34:30
10.0.17.2,com.shopping.app,desktop,Windows,organic,9,2025-01-02 02:14:24
10.0.32.7,com.news.app,desktop,Windows,organic,14,2025-01-01 18:34:50
10.0.7.1,com.news.app,desktop,Android,organic,6,2025-01-01 22:25:00
10.0.6.1,com.android.chrome,desktop,Windows,organic,8,2025-01-02 04:10:20
10.0.20.1,com.shopping.app,mobile,Windows,organic,8,2025-01-01 16:40:16
10.0.18.5,com.shopping.app,mobile,Windows,organic,14,2025-01-01 16:40:24
10.0.32.1,com.shopping.app,mobile,Windows,organic,15,2025-01-02 03:13:46
10.0.15.9,com.android.chrome,mobile,Windows,organic,17,2025-01-01 15:43:05
10.0.11.9,com.shopping.app,mobile,iOS,organic,7,2025-01-02 02:16:48
10.0.19.2,com.news.app,desktop,iOS,organic,16,2025-01-01 18:36:10
10.0.49.7,com.shopping.app,mobile,Android,organic,15,2025-01-01 18:36:20
10.0.30.5,com.shopping.app,mobile,Windows,organic,12,2025-01-02 01:20:03
10.0.27.1,com.news.app,desktop,Windows,organic,14,2025-01-01 14:46:00
10.0.26.1,com.android.chrome,desktop,Windows,organic,5,2025-01-01 19:34:31
10.0.36.9,com.shopping.app,mobile,Windows,organic,6,2025-01-02 01:20:54
10.0.41.9,com.news.app,mobile,iOS,organic,10,2025-01-01 20:32:36
10.0.41.8,com.shopping.app,mobile,Windows,organic,15,2025-01-01 16:41:52
10.0.26.5,com.news.app,desktop,Windows,organic,7,2025-01-02 04:15:00
10.0.35.9,com.android.chrome,desktop,iOS,organic,10,2025-01-01 21:30:58
10.0.28.6,com.android.chrome,mobile,Windows,organic,11,2025-01-02 02:20:06
10.0.12.1,com.android.chrome,mobile,Windows,organic,19,2025-01-02 00:24:48
10.0.18.3,com.news.app,desktop,iOS,organic,5,2025-01-01 20:33:48
10.0.45.6,com.shopping.app,desktop,Android,organic,17,2025-01-01 14:47:00
10.0.30.3,com.shopping.app,desktop,Windows,organic,22,2025-01-02 04:17:00
10.0.19.6,com.shopping.app,desktop,iOS,organic,8,2025-01-02 00:25:52
10.0.37.4,com.android.chrome,desktop,Android,organic,18,2025-01-01 21:32:29
10.0.22.9,com.android.chrome,desktop,Windows,organic,8,2025-01-01 14:47:24
10.0.2.5,com.news.app,desktop,Windows,organic,16,2025-01-02 03:20:25
10.0.33.1,com.android.chrome,desktop,Android,organic,11,2025-01-02 00:26:56
10.0.48.1,com.android.chrome,mobile,Windows,organic,13,2025-01-02 04:19:00
10.0.47.1,com.shopping.app,mobile,iOS,organic,8,2025-01-01 18:39:40
10.0.6.1,com.android.chrome,desktop,Windows,organic,15,2025-01-01 20:35:48
10.0.21.2,com.shopping.app,mobile,Windows,organic,6,2025-01-02 03:22:00
10.0.30.9,com.android.chrome,mobile,iOS,organic,13,2025-01-01 14:48:06
10.0.25.7,com.android.chrome,mobile,Windows,organic,11,2025-01-01 13:50:10
10.0.37.3,com.news.app,mobile,Android,organic,17,2025-01-02 02:24:54
10.0.48.6,com.shopping.app,mobile,iOS,organic,11,2025-01-02 00:29:04
10.0.44.3,com.shopping.app,desktop,Windows,organic,16,2025-01-02 02:25:30
10.0.35.2,com.news.app,mobile,iOS,organic,10,2025-01-01 13:50:30
10.0.26.2,com.android.chrome,desktop,Android,organic,8,2025-01-01 14:48:42
10.0.36.7,com.android.chrome,mobile,Android,organic,16,2025-01-01 15:46:56
10.0.16.6,com.shopping.app,mobile,iOS,organic,10,2025-01-01 19:39:39
10.0.26.8,com.news.app,mobile,iOS,organic,11,2025-01-01 20:38:00
10.0.11.2,com.news.app,mobile,iOS,organic,13,2025-01-02 00:30:56
10.0.21.9,com.shopping.app,desktop,iOS,organic,17,2025-01-01 19:40:12
10.0.18.7,com.news.app,mobile,Windows,organic,13,2025-01-01 18:42:10
10.0.30.6,com.shopping.app,mobile,Android,organic,10,2025-01-02 01:29:58
10.0.27.3,com.android.chrome,mobile,Windows,organic,7,2025-01-01 14:49:30
10.0.40.6,com.android.chrome,desktop,iOS,organic,15,2025-01-02 01:30:32
10.0.49.2,com.news.app,mobile,Android,organic,18,2025-01-02 01:30:49
10.0.7.7,com.news.app,desktop,Windows,organic,6,2025-01-01 17:44:42
10.0.36.9,com.android.chrome,desktop,iOS,organic,11,2025-01-01 19:41:29
10.0.34.9,com.android.chrome,desktop,Windows,organic,19,2025-01-01 13:51:40
10.0.26.3,com.news.app,mobile,iOS,organic,13,2025-01-01 19:41:51
10.0.48.5,com.shopping.app,mobile,Windows,organic,12,2025-01-01 23:35:30
10.0.36.1,com.android.chrome,desktop,Android,organic,5,2025-01-02 02:30:54
10.0.17.3,com.news.app,desktop,Windows,organic,12,2025-01-01 20:40:48
10.0.46.3,com.news.app,desktop,Android,organic,14,2025-01-02 03:29:55
10.0.26.9,com.shopping.app,mobile,iOS,organic,6,2025-01-01 19:42:46
10.0.28.9,com.news.app,desktop,Android,organic,20,2025-01-01 18:44:30
10.0.29.2,com.android.chrome,mobile,Android,organic,7,2025-01-01 13:52:20
10.0.1.3,com.shopping.app,mobile,Android,organic,14,2025-01-01 21:40:17
10.0.17.7,com.news.app,mobile,Windows,organic,8,2025-01-01 19:43:30
10.0.11.9,com.android.chrome,mobile,Android,organic,6,2025-01-01 21:40:43
10.0.25.2,com.news.app,mobile,Windows,organic,8,2025-01-01 14:51:12
10.0.43.6,com.news.app,mobile,Windows,organic,9,2025-01-01 16:48:24
10.0.25.1,com.shopping.app,mobile,Windows,organic,11,2025-01-01 22:39:56
10.0.48.6,com.news.app,desktop,Android,organic,8,2025-01-01 19:44:25
10.0.40.5,com.shopping.app,desktop,Android,organic,15,2025-01-02 03:33:24
10.0.25.3,com.android.chrome,mobile,Android,organic,17,2025-01-01 17:47:33
10.0.44.4,com.shopping.app,desktop,Android,organic,16,2025-01-02 00:38:08
10.0.42.1,com.news.app,mobile,iOS,organic,15,2025-01-01 22:41:06
10.0.29.8,com.android.chrome,desktop,iOS,organic,8,2025-01-01 22:41:20
10.0.8.3,com.news.app,desktop,iOS,organic,7,2025-01-02 01:37:37
10.0.37.7,com.android.chrome,desktop,Windows,organic,6,2025-01-02 04:34:00
10.0.44.7,com.news.app,mobile,iOS,organic,10,2025-01-01 17:48:27
10.0.16.1,com.news.app,desktop,Android,organic,5,2025-01-01 20:44:48
10.0.33.5,com.news.app,mobile,Android,organic,14,2025-01-01 20:45:00
10.0.11.6,com.shopping.app,mobile,iOS,organic,20,2025-01-01 19:46:26
10.0.44.9,com.shopping.app,mobile,iOS,organic,16,2025-01-01 23:41:45
10.0.6.8,com.news.app,mobile,iOS,organic,6,2025-01-02 03:37:12
10.0.25.9,com.news.app,mobile,iOS,organic,2,2025-01-01 15:51:43
10.0.19.1,com.news.app,mobile,iOS,organic,9,2025-01-02 04:36:40
10.0.34.8,com.news.app,mobile,Windows,organic,23,2025-01-01 20:46:12
10.0.13.5,com.news.app,desktop,Android,organic,8,2025-01-01 21:45:16
10.0.9.1,com.android.chrome,mobile,iOS,organic,15,2025-01-01 15:52:11
10.0.40.7,com.shopping.app,desktop,iOS,organic,15,2025-01-01 23:43:30
10.0.17.2,com.android.chrome,mobile,Windows,organic,13,2025-01-01 20:47:00
10.0.47.1,com.android.chrome,desktop,Android,organic,9,2025-01-01 20:47:12
10.0.13.5,com.news.app,desktop,Windows,organic,7,2025-01-01 13:54:45
10.0.45.6,com.news.app,mobile,Windows,organic,21,2025-01-01 15:52:46
10.0.10.7,com.shopping.app,desktop,Android,organic,5,2025-01-02 02:41:42
10.0.39.3,com.news.app,desktop,Windows,organic,8,2025-01-02 01:43:00
10.0.43.5,com.android.chrome,desktop,Windows,organic,8,2025-01-02 04:40:20
10.0.48.5,com.android.chrome,desktop,Android,organic,19,2025-01-01 17:51:18
10.0.16.6,com.android.chrome,mobile,Windows,organic,15,2025-01-01 20:48:36
10.0.36.1,com.shopping.app,desktop,iOS,organic,8,2025-01-01 23:46:00
10.0.31.3,com.shopping.app,desktop,iOS,organic,7,2025-01-02 04:41:40
10.0.1.7,com.shopping.app,mobile,Android,organic,18,2025-01-02 00:45:36
10.0.4.9,com.news.app,mobile,Android,organic,16,2025-01-01 21:48:31
10.0.39.9,com.news.app,desktop,Android,organic,4,2025-01-01 17:52:12
10.0.6.4,com.shopping.app,desktop,Windows,organic,18,2025-01-02 01:45:33
10.0.49.9,com.shopping.app,mobile,iOS,organic,13,2025-01-01 16:53:20
10.0.23.2,com.shopping.app,mobile,iOS,organic,11,2025-01-02 03:44:29
10.0.8.1,com.android.chrome,desktop,Windows,organic,14,2025-01-01 17:52:48
10.0.33.7,com.android.chrome,desktop,iOS,organic,4,2025-01-01 19:51:23
10.0.12.2,com.news.app,mobile,Android,organic,9,2025-01-02 02:46:12
10.0.26.7,com.android.chrome,desktop,Windows,organic,5,2025-01-01 16:54:00
10.0.38.8,com.android.chrome,desktop,Android,organic,15,2025-01-02 03:46:04
10.0.10.3,com.android.chrome,desktop,Android,organic,10,2025-01-01 23:49:15
10.0.41.2,com.android.chrome,mobile,Windows,organic,11,2025-01-02 04:46:00
10.0.32.2,com.shopping.app,mobile,iOS,organic,8,2025-01-01 23:49:45
10.0.37.3,com.news.app,mobile,Windows,organic,16,2025-01-01 22:50:40
10.0.37.4,com.android.chrome,mobile,Windows,organic,4,2025-01-01 22:50:54
10.0.7.1,com.android.chrome,desktop,Windows,organic,8,2025-01-01 20:52:24
10.0.6.5,com.android.chrome,mobile,iOS,organic,13,2025-01-02 03:48:17
10.0.43.7,com.shopping.app,desktop,Windows,organic,16,2025-01-02 03:48:36
10.0.28.7,com.shopping.app,desktop,Android,organic,13,2025-01-01 15:55:55
10.0.45.2,com.news.app,desktop,Android,organic,15,2025-01-02 03:49:14
10.0.2.4,com.android.chrome,mobile,Windows,organic,2,2025-01-01 19:53:57
10.0.33.9,com.android.chrome,mobile,Windows,organic,8,2025-01-02 00:51:28
10.0.22.8,com.news.app,mobile,Android,organic,4,2025-01-02 02:50:42
10.0.5.7,com.android.chrome,mobile,iOS,organic,11,2025-01-02 04:50:00
10.0.43.3,com.shopping.app,mobile,Android,organic,22,2025-01-01 18:55:10
10.0.39.4,com.news.app,desktop,iOS,organic,1,2025-01-01 20:54:24
10.0.26.3,com.news.app,desktop,Windows,organic,10,2025-01-01 18:55:30
10.0.23.1,com.shopping.app,mobile,iOS,organic,0,2025-01-02 02:52:12
10.0.26.2,com.shopping.app,mobile,iOS,organic,14,2025-01-01 19:55:25
10.0.14.9,com.android.chrome,mobile,Windows,organic,7,2025-01-02 04:52:00
10.0.3.5,com.shopping.app,mobile,iOS,organic,15,2025-01-02 04:52:20
10.0.25.4,com.shopping.app,mobile,Windows,organic,7,2025-01-01 15:57:26
10.0.8.7,com.news.app,desktop,iOS,organic,17,2025-01-01 13:58:15
10.0.6.8,com.news.app,mobile,Windows,organic,7,2025-01-01 15:57:40
10.0.22.1,com.shopping.app,mobile,Windows,organic,9,2025-01-02 00:54:56
10.0.5.1,com.news.app,desktop,Android,organic,7,2025-01-01 13:58:30
10.0.36.1,com.shopping.app,mobile,Windows,organic,17,2025-01-02 02:54:54
10.0.42.6,com.shopping.app,desktop,Windows,organic,11,2025-01-02 03:54:56
10.0.18.8,com.news.app,mobile,Android,organic,18,2025-01-01 16:58:00
10.0.42.2,com.android.chrome,mobile,Windows,organic,6,2025-01-01 14:58:36
10.0.8.7,com.android.chrome,desktop,Android,organic,11,2025-01-01 18:57:50
10.0.32.5,com.android.chrome,mobile,Windows,organic,16,2025-01-02 01:56:36
10.0.44.9,com.news.app,desktop,Windows,organic,21,2025-01-02 01:56:53
10.0.19.8,com.shopping.app,desktop,iOS,organic,14,2025-01-01 13:59:10
10.0.26.5,com.news.app,mobile,Android,organic,7,2025-01-01 19:58:21
10.0.31.6,com.news.app,mobile,iOS,organic,16,2025-01-01 17:58:48
10.0.32.8,com.android.chrome,desktop,Android,organic,5,2025-01-01 21:58:29
10.0.17.8,com.shopping.app,desktop,Android,organic,16,2025-01-01 14:59:24
10.0.49.4,com.news.app,desktop,Windows,organic,17,2025-01-01 18:59:10
10.0.6.1,com.shopping.app,mobile,Windows,organic,13,2025-01-01 15:59:32
10.0.6.4,com.shopping.app,mobile,iOS,organic,11,2025-01-02 04:59:00
10.0.2.4,com.android.chrome,desktop,iOS,organic,19,2025-01-01 14:59:48
10.0.27.8,com.shopping.app,desktop,Windows,organic,0,2025-01-01 21:59:47
10.0.36.5,com.shopping.app,desktop,Windows,organic,1,2025-01-01 21:00:00
10.0.30.2,com.news.app,mobile,Android,organic,8,2025-01-01 18:00:09
10.0.19.2,com.shopping.app,mobile,Android,organic,12,2025-01-01 19:00:20
10.0.41.3,com.news.app,mobile,Android,organic,12,2025-01-01 18:00:27
10.0.11.9,com.news.app,desktop,iOS,organic,9,2025-01-01 22:00:52
10.0.17.6,com.news.app,desktop,Android,organic,8,2025-01-02 02:01:25
10.0.38.5,com.android.chrome,mobile,iOS,organic,7,2025-01-02 03:01:48
10.0.30.4,com.news.app,mobile,Android,organic,16,2025-01-01 23:01:38
10.0.20.2,com.android.chrome,mobile,Windows,organic,9,2025-01-02 01:02:08
10.0.9.9,com.android.chrome,desktop,iOS,organic,11,2025-01-01 20:01:39
10.0.47.8,com.shopping.app,mobile,Android,organic,17,2025-01-02 04:03:10
10.0.5.7,com.news.app,desktop,Windows,organic,13,2025-01-01 22:02:23
10.0.14.7,com.news.app,desktop,Android,organic,10,2025-01-02 04:03:48
10.0.2.3,com.android.chrome,desktop,Windows,organic,7,2025-01-02 03:03:54
10.0.46.1,com.news.app,desktop,Windows,organic,10,2025-01-01 23:03:16
10.0.4.7,com.news.app,mobile,Android,organic,11,2025-01-01 21:03:00
10.0.48.8,com.news.app,desktop,Android,organic,22,2025-01-01 17:02:08
10.0.32.7,com.shopping.app,desktop,Android,organic,8,2025-01-01 20:03:07
10.0.48.2,com.news.app,mobile,Android,organic,7,2025-01-02 04:05:42
10.0.41.4,com.shopping.app,mobile,Windows,organic,7,2025-01-01 14:01:35
10.0.10.2,com.android.chrome,mobile,Android,organic,7,2025-01-01 18:03:00
10.0.3.1,com.shopping.app,desktop,Android,organic,5,2025-01-01 14:01:45
10.0.15.6,com.shopping.app,desktop,iOS,organic,9,2025-01-02 01:05:52
10.0.40.1,com.shopping.app,desktop,Android,organic,8,2025-01-02 02:06:31
10.0.14.1,com.shopping.app,desktop,Windows,organic,18,2025-01-01 16:02:48
10.0.46.7,com.shopping.app,mobile,Android,organic,16,2025-01-02 01:06:40
10.0.28.7,com.shopping.app,desktop,Windows,organic,6,2025-01-01 21:05:12
10.0.32.9,com.news.app,mobile,iOS,organic,17,2025-01-02 01:07:12
10.0.37.7,com.shopping.app,desktop,Windows,organic,6,2025-01-01 20:05:08
10.0.46.4,com.shopping.app,mobile,iOS,organic,15,2025-01-01 19:04:50
10.0.10.6,com.news.app,desktop,iOS,organic,13,2025-01-02 02:08:30
10.0.35.3,com.android.chrome,mobile,Windows,organic,5,2025-01-02 00:07:45
10.0.36.4,com.shopping.app,desktop,Windows,organic,19,2025-01-01 16:03:44
10.0.5.3,com.news.app,mobile,iOS,organic,18,2025-01-02 03:09:54
10.0.7.3,com.android.chrome,desktop,Windows,organic,17,2025-01-01 20:06:14
10.0.39.3,com.android.chrome,desktop,Windows,organic,9,2025-01-01 17:04:40
10.0.43.8,com.news.app,mobile,Windows,organic,7,2025-01-02 05:12:00
10.0.19.5,com.news.app,desktop,Windows,organic,23,2025-01-01 22:08:01
10.0.1.5,com.android.chrome,mobile,iOS,organic,17,2025-01-01 17:05:04
10.0.12.8,com.shopping.app,mobile,Windows,organic,4,2025-01-01 22:08:27
10.0.16.4,com.news.app,mobile,Android,organic,9,2025-01-01 21:08:00
10.0.15.5,com.android.chrome,mobile,Android,organic,17,2025-01-02 03:12:18
10.0.40.5,com.android.chrome,mobile,Windows,organic,12,2025-01-02 05:14:00
10.0.10.2,com.news.app,mobile,Android,organic,8,2025-01-02 05:14:20
10.0.44.1,com.android.chrome,desktop,Windows,organic,16,2025-01-01 16:05:08
10.0.24.3,com.android.chrome,mobile,iOS,organic,8,2025-01-02 00:11:15
